ozon_id,ds_score
49420270,0.856766029782432
49461796,0.8067198586667033
49466153,0.9999999999567306
49470413,0.8678473490255538
49487013,0.9242654600006425
49521822,0.7943284187548421
49549079,0.8717465432892264
49639093,0.8048388949204026
49693348,0.22785583097257814
49717367,0.8671762431452329
49774482,0.8234621837726486
49777676,0.9035577514669312
49794385,0.7805272233118966
49967917,0.8900022803119398
50122215,0.9776352973819997
50141105,0.5000000000601647
50148433,0.5000000000165148
50447025,0.8544030740498685
50501709,0.8827046484729271
50710824,0.8714645001583439
50794611,0.8665637309124932
50832006,0.5000000000035555
50837790,0.854936297227199
50953569,0.9495695613098208
51034361,0.8621338075603565
51093209,0.8564016649739103
51164746,0.7366702780273738
51173690,0.8158067615339171
51205876,0.8068981749441135
51352513,0.9031927629957612
51354126,0.5133186801651922
51354887,0.9261296753726748
51494120,0.9428958522123859
51525687,0.8492957340229865
51613099,0.5056442736448326
51667485,0.6974551987276552
51725219,0.7703623615413071
51735395,0.7795249449010202
51749291,0.782896743917243
51856014,0.7654517803581811
51946947,0.7377393915583021
52192640,0.7673371764851717
52228170,0.7343394634207977
52281599,0.8258258758272599
52285798,0.8492233906278428
52380891,0.8335438667104529
52672808,0.8970412223527617
52680950,0.8016399835316307
52701262,0.873243979920586
52910697,0.8562587205019125
52944756,0.810741440746034
52968304,0.8877117145553999
53093426,0.9274508109749822
53125252,0.8365979649343134
55011739,0.8249388311156722
55048853,0.8149724427948561
55168110,0.7583923452834594
55327077,0.8886685005105952
55377642,0.7510956583281232
55526024,0.8332092413926173
55656798,0.8328284756086637
55713121,0.9330474288685877
55841507,0.9951182144134075
55898484,0.8693596431345081
55978551,0.830341004163493
56025601,0.8323953070397779
56139557,0.8529188176954574
56195614,0.969708069485408
56376677,0.9047682422290038
56418238,0.9319628957977879
56452965,0.8755238087769005
56471632,0.915487100699766
56566173,0.9371868489775834
56606047,0.9175767264837216
56610237,0.7534146570011016
56640318,0.5000000001770663
56712111,0.4999999872317099
56726829,0.7708043973776179
56775339,0.9000937693287463
56803643,0.8513875513967771
56899985,0.8550674946329073
57012945,0.8608830131318275
57051308,0.9175359188959811
57142236,0.8305877228470198
57254863,0.8793644085793619
57265985,0.8247834611308276
57332208,0.8587980757624682
57538516,0.9451731931770688
57540623,0.8629547321846966
