ozon_id,mace_score
31141527,0.7518620252974481
31192739,0.010000000000000009
31206332,0.2595530816434046
31334233,0.8321609600164055
31361122,0.5723283055493912
31520035,0.6468663557122094
31548893,0.19108641123814507
31597771,0.8052102642854271
31776074,0.8531023737977406
31781949,0.726243124114792
31924095,0.7740146906968699
31955408,0.6862093052336445
32164590,0.5271173674923029
32198016,0.7461473174123694
32216277,0.8827534054573938
32223362,0.8769256309965687
32244027,0.54951948907562
32309192,0.5517112186615458
32359554,0.6911538326516117
32505988,0.7418195614908576
32510260,0.07578929791068756
32534998,0.010000000000000009
32691199,0.840177946950484
32756105,0.6505337739186654
32860805,0.8736702024242177
32928452,0.6732408458713005
32947233,0.6331204303502485
32966186,0.5728830791956121
33043570,0.748255421504772
33088573,0.5656093859949727
33103076,0.4822303123944971
33153168,0.6138281033339035
33224551,0.6411135732715196
33280064,0.8085682098609448
33294145,0.4346494867718377
33385092,0.8802661716392595
33556328,0.8082251714877686
33613114,0.46065254924751
33628173,0.6265260636988527
33662303,0.99
33668959,0.7058954883385891
33678095,0.730994622697002
33706974,0.49485402474576634
33748031,0.7467548136260511
33880063,0.81849615994245
33992327,0.7824267448600442
34001117,0.27349340276136425
34067598,0.6207970302553398
34093373,0.6650773918039291
34098938,0.5867294048401013
34172481,0.860100242033698
34245094,0.40989930082646053
34265226,0.8130266162870886
34419630,0.99
34428475,0.8258625066515877
34490684,0.5485563542762981
34611276,0.6200498329949764
34706225,0.5081397157434873
34710160,0.8113727204158723
34744294,0.3252961668182941
34830999,0.7524055378470337
34887749,0.01000000004354562
34913609,0.05281403833583831
34962480,0.4914871912064809
34969711,0.5197296323934513
34978606,0.11945336179166288
34981564,0.99
34995495,0.9319839770553444
35048627,0.8421289810600985
35103315,0.7465297715075012
35108834,0.7941416393860967
35202775,0.8746640447531913
35214247,0.9055616189165624
35229411,0.6003408716625884
35284399,0.6140860606363543
35424358,0.47036225495049155
35432507,0.4452655722016903
35435523,0.7952607102744516
35485538,0.9727797034779542
35521606,0.99
35575119,0.9072639530898395
